BUSINESS_ID,NAME,TOTAL_REVIEWS,AVG (R.STARS),,,,,,,,,
ekZqjxHCtN1cFkaj-W-8Dg,Prime Time Sports Grill,115,3.852174,,,,,,,,,
4MgoxUgOROSu1k8kdF3JvQ,IHOP,115,2.973913,,,,,,,,,
jW63U-oCMlVoNZarheItpA,Culver's,115,3.547826,,,,,,,,,
tk2kG_HL54lqiue6-pXQdQ,Messina's Runway Cafe,115,4.182609,,,,,,,,,
2S_CEQYBbp8RO1bJm_1mng,The Saint,115,3.878261,,,,,,,,,
Ucl9Vo5lwrUmYbV8Dv8X5g,O'Briens Irish Pub,115,3.791304,,,,,,,,,
1UHIvB6uisSkKcXatUft1w,Coyne's Restaurant and Bar,115,3.991304,,,,,,,,,
Y4eaKcLP0hCIfvhknOT4uQ,Crossroads Restaurant,115,3.486957,,,,,,,,,
PuV-DKm8wb2U-3m0t86dhg,Metro Italian Family Restaurant & Grill,115,3.826087,,,,,,,,,
UGebrYgNZrMzbGbcI01JWA,Hiccups & Churroholic,115,4.53913,,,,,,,,,
E359ITHKa9CVe9cTOofZUQ,Tower Grove Park,115,4.565217,,,,,,,,,
wx_s6Vkpm3fgB0een8Fhcg,White Rabbit Cabaret,115,4.434783,,,,,,,,,
VIacKYoOZn6Wi9N1xtq1Hg,Photo Booth Bookings,115,1.730435,,,,,,,,,
Na0AbPf1GDkN33FllkOfDQ,Simpson House Inn,115,4.513043,,,,,,,,,
PcbJHYd9Lu_mL42_z1dAzw,Mission BBQ,115,4.130435,,,,,,,,,
t-QoyFuiNKPOioysQx2qHA,Whole Foods Market,115,3.2,,,,,,,,,
Jy32cgXAP7SvEUMzbmHhUw,Picnic Cafe,115,4.252174,,,,,,,,,
D1OT9vuepvXJrn5VDgm4YA,Santa Barbara Certified Farmers Market,115,4.608696,,,,,,,,,
si1CXN9iRoJvoKhO1LZSTQ,Rigoberto's Mexican Food,115,3.756522,,,,,,,,,
2JKbWGJeE3LdwHJZSeAGEg,Portland Brew East,115,3.365217,,,,,,,,,
DuB7JAFDaR6RUJRLU1Avbw,Chipotle Mexican Grill,115,2.347826,,,,,,,,,
kBM1eqfSDCviH2umuDkOBA,Prime Car Wash,115,2.434783,,,,,,,,,
XRZaQ9-jEJobDnFzFbHheQ,Damas Mediterranean Grill,115,4.695652,,,,,,,,,
HLyfHwyEioeD-C3j8z-5bA,Porter Road Butcher,115,4.182609,,,,,,,,,
Zmh2_OjtPX4fmoDI151jEQ,Eazy Computers & iPhone Repair,115,4.373913,,,,,,,,,
YoqnmZKGAULO58qF4OhYyg,Heartbreaker,115,4.730435,,,,,,,,,
XAyJt3DXSKf2f_EYrG5Z8Q,Barbershop Denim,115,4.852174,,,,,,,,,
c-vU89IMyKbDxPg0YMSVxQ,Piranha's Bar & Grill,115,2.278261,,,,,,,,,
LZdleY5f0A3A2igYigkBYw,Crown Acura,115,4.521739,,,,,,,,,
WSkzgp8MReuajWyHJqx2_g,Rancho San Rafael Regional Park,115,4.408696,,,,,,,,,
uwoXUyqzKAiiM6DW1kAFVA,TGI Fridays,115,1.765217,,,,,,,,,
C4lZdhasjZVQyDlOiXY1sA,Buena Vista Mexican Restaurant,115,3.765217,,,,,,,,,
bcjCxkUn77_YAPg4mPH39g,Le Méridien Tampa,115,3.834783,,,,,,,,,
hWVyHpEeTcSjIbExwXoY6A,Keswick Theatre,115,3.582609,,,,,,,,,
WVNkMz4sEl35swjVtKHOFw,Alessia Patisserie & Cafe ,115,4.730435,,,,,,,,,
wUvsUGMLVOpiRImL9Y7S4w,Town Tap by Conshohocken Brewing,115,3.530435,,,,,,,,,
tf-SwTeNqIDcLRMO7f6abA,Cracovia Polish Restaurant,115,3.286957,,,,,,,,,
mXuLwv5t_guFcK5oGkN0Ew,Ybor City Wine Bar,115,4.365217,,,,,,,,,
wMQMMxaGq0HPG0mApezXMw,Ahi Sushi Bar,115,4.130435,,,,,,,,,
lpHnM-LPShWWMylulsA-VQ,The Shimmy Shack,115,2.93913,,,,,,,,,
vSQPjQYfMDBRS3bQ15zlGA,Siamese Princess,115,3.869565,,,,,,,,,
6aPXOXi8h1m58hihgi2dvw,Old Northeast Pizza,115,4.156522,,,,,,,,,
d0xKQW6u1ij9qpg4AJO1Cg,Madeline Pizza and Pasta,115,3.504348,,,,,,,,,
XyBe3WZgtYSV2iJm4Mkn2w,H’ours Creole Smokehouse,115,4.6,,,,,,,,,
nOyphAl0JQ8JrvNi93pclQ,Etavele Day Spa,115,4.695652,,,,,,,,,
yH7Ci-DN42DKsaOKm7FMmQ,Ashley HomeStore,115,2.513043,,,,,,,,,
sMXICZs-08mbJTbkCec_qA,Red Robin Gourmet Burgers and Brews,115,3.130435,,,,,,,,,
jHiJ4YkZeuTXK405EP3idQ,Prytania Park Hotel,115,3.26087,,,,,,,,,
7mJN7GAoGv4yDwB8RO4VyQ,Ming's Coffee & Tea,115,4.382609,,,,,,,,,
dS9HVkAU9IwOIjl4UdJvhA,Reading Room Restaurant,115,4.547826,,,,,,,,,
#NAME?,Steak ’n Shake,115,2.321739,,,,,,,,,
5Gdz1b4bffTJAWXENGtQPA,Pastificio,115,4.417391,,,,,,,,,
NSjjM0J5hvm1X5J5hb7vJQ,Tilted Kilt Pub & Eatery,115,2.556522,,,,,,,,,
PX_DTu46ZtRiqbF06mR1Lw,St. Louis Cemetery No. 2,115,4.330435,,,,,,,,,
eYW8j9aiyao04Z16fFRzng,Sake Sushi Bar and Grill,115,4.417391,,,,,,,,,
Syln1xoJf9q74YfymmtbOw,HopScotch Cafe,115,4.808696,,,,,,,,,
pGM44vXYa6lke-dU4h-xpA,Olive Garden Italian Restaurant,115,2.86087,,,,,,,,,
kAj3Xc17a3gnnJcrX-U3tg,Shang Hai Take Out,115,3.947826,,,,,,,,,
vVnZPKuPevlHEH_B6fY9fw,The Hyppo,115,4.495652,,,,,,,,,
JF-z1ORPdnduyfQ0Vy0zuQ,Gold Mine Saloon,115,2.643478,,,,,,,,,
UwI-vRH7Mu6PmsPR67MXyw,Old Southeast Market,115,4.782609,,,,,,,,,
pKykk7lnD6Tf9wSzJYRyJA,Starbucks,115,2.878261,,,,,,,,,
1vN178lXfJ77EmFRBYzteg,Alice Bakery & Confectionary,115,4.191304,,,,,,,,,
9KBYd2U-in2lToO98Z8lRg,Allora,115,3.852174,,,,,,,,,
XMGjDIAFbu9VSmWDs-Ev5w,The Haven,115,3.721739,,,,,,,,,
cEdeefPXaqdofYinWRvCcg,JG Real Estate,115,3.556522,,,,,,,,,
qYREpGOZQ_Xio8Vo-a0TmQ,SPIN - Philadelphia,115,3.895652,,,,,,,,,
_mjGuF7kI1r4VqayQaSjsA,The Sherlock Holmes Pub,115,3.634783,,,,,,,,,
2_y3riLaNIB2tdRONY7PAg,Rich City,115,3.13913,,,,,,,,,
bT3pKLDsjk7JKfbVaHf9Lw,Mozzarella Pizzeria,115,3.817391,,,,,,,,,
5d6Re2uKakZvY-QPJgTvUQ,Shugga Hi Bakery and Cafe,115,4.556522,,,,,,,,,
WWEx8kEEjzV3mFu1dYfwAA,Verde,115,4,,,,,,,,,
5T3FY3mnBQ6B2gL-qvbjdg,BluePearl - Clearwater,115,3.904348,,,,,,,,,
aC5dcEXeSoSEurnBtdjSHA,Donelson Massage Center,115,4.66087,,,,,,,,,
25ZQ0blG4UNCYoa61tvLOQ,La Locanda Ristorante Italiano,115,3.617391,,,,,,,,,
38nwm38VsT5ABneQE-elxg,Jay's Steak & Hoagie Joint,115,4.391304,,,,,,,,,
NB9wGhMqy27suWqNzk3laA,Ariana,115,3.8,,,,,,,,,
PtehC6OlP6py7ZktCi4Yug,Pure Love Juice,115,3.904348,,,,,,,,,
wY-cop0m6jEibSZdlSU10Q,Pho Cali,115,3.365217,,,,,,,,,
edmCIaOGJVFWM9xiNQaumQ,Asian Kitchen & Sushi Bar,115,4.347826,,,,,,,,,
49QeUC0W3mGJTxmg-bECTA,Grind Modern Burger,115,3.878261,,,,,,,,,
wIWeB5ip5W4fk1Dm0Zp79g,Tohono Chul Park,115,4.269565,,,,,,,,,
eJ89fTOlPlobL7RhKqBdbg,Twin Peaks,115,3.269565,,,,,,,,,
oriZ5IOonGHHRkmeSHNwiw,Rush Off Main,115,3.652174,,,,,,,,,
pO1bjUULFCGIo9O2S28yoA,Texas Roadhouse,115,3.678261,,,,,,,,,
Mwd177ZUAavCANTeXRs2Jw,Piñon Bottle,115,4.695652,,,,,,,,,
TR8sAbY5sYdQJTx-GOGMNA,Elmwood,115,4.347826,,,,,,,,,
vT1zrTTIji2JDhUHjFKopg,Laurel Street Bakery,115,4,,,,,,,,,
pb-MjAwo3xptVOJYaxYd_g,Ashley HomeStore,115,2.104348,,,,,,,,,
1_hDCN3iioFR3XnUr32ZtA,Dooners,115,3.269565,,,,,,,,,
Iy7-VFi13z-ZUVtJ1M1A9A,Fat Catz,115,2.904348,,,,,,,,,
xsdKew5vcH2vJszLCwf41g,Mulligan's Bar and Grill,115,3.791304,,,,,,,,,
O0iagg6-iDxyMLHPyAGlGA,Chianti Ristorante Italiano,115,3.582609,,,,,,,,,
A-_GjL5P2ry5OD6WgjhDPA,Captain Fatty's Brewery,115,4.382609,,,,,,,,,
bMmC-2UzlcvkONENOvX05g,Bookmans Entertainment Exchange,115,3.965217,,,,,,,,,
psOqIF1o1wEIMW-TmylBcA,Big John's Alabama Bar-B-Q,115,3.913043,,,,,,,,,
b6ZtTraMKE3ftSmtkfe-iw,TGI Fridays,115,2.226087,,,,,,,,,
WDOjluN4QeTnjt4E6DmIYQ,Diana's Bakery,115,4.330435,,,,,,,,,
tRdnYLHDgdj6n-xzqTQeCQ,The Library Coffeehouse,115,4.643478,,,,,,,,,
ZUPnWlLgqnU1PVtF6Q9-HQ,Lan's Asian Grill,115,4.521739,,,,,,,,,
auwFZzfhe2pvFw43OfsAfw,Stina Pizzeria,115,4.643478,,,,,,,,,
rG0UTjvbmVVsh9-kGzeliQ,City Limits Bakery & Cafe,115,3.982609,,,,,,,,,
RnF36ZCuwHxpoFXf2aXX1g,Pochi,115,4.286957,,,,,,,,,
ghLjxj4HoSHdflBEz2lIqA,Gelson's,115,3.678261,,,,,,,,,
6POxtHV_ZIpCJKBd3u_efA,Sakura Japanese Cuisine,115,4.46087,,,,,,,,,
XZbbNSQNLs0RGBHKJ-Ze4g,Costco Wholesale,115,3.417391,,,,,,,,,
WtoNmqwlgKWOfKLDIH7SWg,Ambler Feedstore,115,4.26087,,,,,,,,,
JSgQtMC4177XyrfuG6MYYw,Low Price Keys,115,4.895652,,,,,,,,,
FLq9CEy5MCKSlMuPEhumnw,Tijuana Flats - Fowler,114,3.833333,,,,,,,,,
YuhQIv_c08zqfExfSiWB6g,Tampa Tap Room,114,3.342105,,,,,,,,,
7NITtPelRe_oQRsWACI3yA,Founded Coffee & Pizza,114,4.096491,,,,,,,,,
SvymuQGYaUSqXmvh5HiPLg,Logan Inn,114,3.219298,,,,,,,,,
tnxJ4B2VyWll7sHyElQHww,Hollywood Nails,114,4.114035,,,,,,,,,
gipVUkbdjSkWopuJjQJbgw,The Office Bar & Grille,114,4,,,,,,,,,
VVI-_ThO6YEP4ZeA1_Y4Zg,The Fashion Mall at Keystone,114,3.929825,,,,,,,,,
390k069Cj5sjj8Mbwc1CJg,Turnersville Chrysler Jeep Dodge Ram,114,1.570175,,,,,,,,,
UaRtzHAyTf19bMxkxZk7bw,Trieste Italian Restaurant,114,3.850877,,,,,,,,,
gHuMBv4kPMZ_TP8FhN8ySw,Pierogi Factory,114,4.482456,,,,,,,,,
SX3amTn_wdaYabPpFrqVNQ,Franklin Soul,114,4.561404,,,,,,,,,
AKtLOAuqcb2GWXuiRW5Www,Twirls Frozen Yogurt ,114,3.552632,,,,,,,,,
_SWLKuVCLjl6mTae0Y_Phg,La Hacienda,114,3.587719,,,,,,,,,
KH4fWEKEnFNB7uTVIDUOeQ,The CPAP Shop,114,3.95614,,,,,,,,,
g1n1KgsJcvT36lfxXHbN_Q,Rojo's Roastery,114,3.868421,,,,,,,,,
BrrDVqLEjh28tXFJYclIFQ,Tie Dye Grill,114,3.947368,,,,,,,,,
3VrqxApK-iwfRohlAuIt0g,Cajun Kitchen Cafe,114,4.122807,,,,,,,,,
itAhmbhHOyQQparfwicjDQ,Mammoth Espresso,114,4.429825,,,,,,,,,
p9abSG4dr3SUoDtYKUpXNw,Ashley HomeStore,114,2.210526,,,,,,,,,
gKzFir7-U5_sgvCymGPGYw,Frank's Pizza,114,4.157895,,,,,,,,,
bBdrihFoZSZa6Nwrx66miA,Olive Garden Italian Restaurant,114,3.166667,,,,,,,,,
EWPWK3aLsBRfXjeW7alaeg,Hampton Inn & Suites Boise-Downtown,114,4.192982,,,,,,,,,
2lQrzb0WPexs7oPdAPpQFw,Stigma Ink,114,4.947368,,,,,,,,,
IeSD0nMKRFYUTnR5nZH1CQ,HighWire Lounge,114,3.570175,,,,,,,,,
4JqTILJ-Ve_lkZBpkXvpYg,LemonShark Poke - Tucson,114,4.017544,,,,,,,,,
GgeG_zmrC9CTx_xg2FnRpw,American Star Diner,114,3.035088,,,,,,,,,
hnXA1m5_6ogFvuvPDEP0Aw,Penn Museum,114,4.368421,,,,,,,,,
-1MhPXk1FglglUAmuPLIGg,Red Garter Saloon,114,3.877193,,,,,,,,,
2g3rvWWSD26WQEmK-iYj3A,Lai Lai Garden,114,3.201754,,,,,,,,,
jH1AttbdbqczQNpHorYH3g,LaScala's Pronto - Mt. Laurel,114,2.938596,,,,,,,,,
uaehXCGq5iDdTK-fGMl3Jw,H2O Jet Ski Rentals,114,4.526316,,,,,,,,,
VGXVIUK1l80w3W9HtPyHQg,Pho Mai Asian Kitchen,114,3.649123,,,,,,,,,
SAOH3xlPy1sIs6SYuerdww,The Kitchen Sink,114,4.54386,,,,,,,,,
Bk3l4jG0rLvlFLtxnqih0w,LaSpada's Pizzeria,114,4.631579,,,,,,,,,
pvzY0w91I37xDBPM7QUPnA,Nashville Veterinary Specialists + Animal Emergency,114,3.885965,,,,,,,,,
3_00hw44GpzTcBeyRCsKSg,St Mary Medical Center,114,2.324561,,,,,,,,,
XT2LjmnD66isV8Tgj-Otpw,Elbow Room,114,3.763158,,,,,,,,,
WLiqfxv_GhFFA5sm878a2w,Wei Asian Cafe,114,3.833333,,,,,,,,,
ys7yho1IoE9hj_i-g4DeJg,El Paso Mexican Grill,114,3.070175,,,,,,,,,
T2otvNcawDSkhykOG2tOLA,IHOP,114,2.368421,,,,,,,,,
pddzq4hZMD7zJsuIooT-kA,Bully's Sports Bar & Grill,114,2.5,,,,,,,,,
WKDKpjjZ94CrvEiZH4-6xw,Best Western InnSuites Tucson Foothills Hotel & Suites,114,3.017544,,,,,,,,,
JzUFlsQh5jWG0AHD0V8pIQ,Chubby's Super Subs & Pizza,114,3.447368,,,,,,,,,
k1EL0UvRYao_La9zdeUfJw,Hilton New Orleans Airport,114,2.403509,,,,,,,,,
ISi0dQy91K16TLR8zo-hQw,Hair Spa Bar,114,3.754386,,,,,,,,,
LigHJp25YWNmv22RjhaI-g,Avenue Restaurant,114,3.640351,,,,,,,,,
0rV632A_Lmsw-5qJlqwJ8g,BestPrice Movers,114,4.403509,,,,,,,,,
m3YaaSd7UFH7f0skHO2ISg,Calypso Queen Tropical Cruise,114,3.710526,,,,,,,,,
UtfuLzO7c2N0m8oogeu_SQ,Philadelphia Training Academy,114,3.95614,,,,,,,,,
WSRvMNRIgjIpIVEGV8E1tA,All My Sons Moving & Storage,114,1.219298,,,,,,,,,
5oRPyWYn_vjU3wNYHADBiQ,The Brass Tap,114,3.973684,,,,,,,,,
qiWD-qUrHYJ7xRHla68xiQ,Ram Restaurant & Brewhouse,114,3.27193,,,,,,,,,
gPvGfB8LegnVLF0CIFfBOg,City's Bistro,114,4.780702,,,,,,,,,
t2vxEpIP8ntB4OBHrNAcVw,Tiffany's Bakery,114,3.649123,,,,,,,,,
LArxVfahgjP-qHfakBZ86w,The Pat Connolly Tavern,114,4.166667,,,,,,,,,
BCPpFA_h3l4F73H7ouLrbQ,Trainwreck Saloon,114,3.289474,,,,,,,,,
Q_Gw7v7jPL7yRinOaLCeOQ,Missouri History Museum,114,4.140351,,,,,,,,,
BjneVRycy6ffH0nxQS7KSw,Cracker Barrel Old Country Store,114,3.578947,,,,,,,,,
D6RHhqoMP6AaRNUbgeCiMw,Tubby Robot Ice Cream Factory,114,3.815789,,,,,,,,,
vPJ_ggSczt2vS6DUZ0B-Ag,Dickey's Barbecue Pit,114,2.429825,,,,,,,,,
c4mhqHT3f-xwOtQJNgvfcA,Green Iguana Bar & Grill,114,2.868421,,,,,,,,,
G8JU8WDH3Ny8KLF-YVpB1w,Nashville Airport Marriott,114,3.719298,,,,,,,,,
zbaBwAo-UGWZPTvbJVV9Iw,New Orleans Hamburger & Seafood Co,114,3.070175,,,,,,,,,
ve0dqW6L0FOVVOlhop-p1g,TC Choy's Asian Bistro,114,3.236842,,,,,,,,,
7w1kfRXe_OYTvWU2NHE8QQ,Big Fish Grill - Glen Mills,114,3.526316,,,,,,,,,
l5RR424DtNZg6mDcvrAixw,Lakeview Burgers and Seafood,114,4.184211,,,,,,,,,
9y_0_oMDt9R5n2lDcWQv3A,Torch-Wood Cafe,114,4.526316,,,,,,,,,
FQmzmf4rFO_K84soI17UPA,Sparks Nail Spa,114,3.122807,,,,,,,,,
6SEvNIRk086bebUMYPtq3g,Club Wyndham Avenue Plaza,114,3.464912,,,,,,,,,
pld5wKqGhjzr1ArH1tWzTA,East Buffet,114,2.964912,,,,,,,,,
SwGlO9zZR94CPXyMhITizg,OCF Realty,114,3.447368,,,,,,,,,
Hroul_wxzfjww2z1u7BAHA,Franklin Juice Co.,114,3.929825,,,,,,,,,
x8djQAyYn5L-E5lgqRAq-w,Joto Thai-Sushi,114,3.780702,,,,,,,,,
aj3ESi3I6WNzGWp3j6OehQ,Pour Richard's Coffee,114,4.491228,,,,,,,,,
6VVbLYay8czrjKJ4xRoTxQ,Judge For Yourself Cafe,114,4.263158,,,,,,,,,
bdJXwEREaJTeZrDHIo276Q,Hard Rock Cafe,114,3.236842,,,,,,,,,
PhhCTXGAyW-0PGmcQZjOoQ,WTR Pool & Grill,114,3.105263,,,,,,,,,
9ILvynEzLGbbhTMlNxWjFg,Datsa Pizza,114,3.736842,,,,,,,,,
ZGErYinCaYR5UjTzovAZbw,Buffalo Wild Wings,114,2.587719,,,,,,,,,
TLQMDYugpXd5m7h4cX365Q,Pho Huong Viet,114,3.307018,,,,,,,,,
IAnOWXTZjNNUSdt5kdFjmg,Shula Burger,114,2.27193,,,,,,,,,
aOHNMIs-N591irOmxQfbFg,French Press Coffeehouse,114,3.491228,,,,,,,,,
iTUOSsXRZcJxPkNrobrG_Q,Manos Bakery Cafe,114,4.5,,,,,,,,,
AbtYqoBGuvlWmR1gU0c3XA,Foodery,114,3.587719,,,,,,,,,
dn7j1FWVxccXsL2lORqlfQ,Tanque Verde Guest Ranch,114,3.578947,,,,,,,,,
ILWv3aMVbZUMjcMSTGgStQ,Good Bird,114,4.192982,,,,,,,,,
jxbhi7rEQIjh4uSRunZQVA,Hampton Inn St. Louis-Downtown At the Gateway Arch,114,4.105263,,,,,,,,,
uvG4QThFmQswhHCnPCGJyw,Jack's Donuts,114,3.684211,,,,,,,,,
yVWdKUu78DpOEis1kxUcLQ,La Cabana Restaurant,114,3.894737,,,,,,,,,
qfWJmJ0g96eM_fWma3ja0g,Doc Magrogan's Oyster House - West Chester,114,2.894737,,,,,,,,,
roEplTQIQAoNMEzb1jBYUw,Barbara's Home Cookin,114,4.22807,,,,,,,,,
1zKE9mjLqM1c7G6lxByrMA,Mimi's Cafe,114,2.701754,,,,,,,,,
ujKGQk1Y3MAX9W9TWvzavQ,Tommy Gunns American Barbeque,114,3.061404,,,,,,,,,
AWN5UYfF-nto6XihHc2dIA,Grandma's Cookies,114,4.263158,,,,,,,,,
1RqfozJoosHAsKZhc5PY7w,Walls Jewelry Repairing,114,5,,,,,,,,,
Am5wWa0v13NZRsJ-g9f9cQ,Chestnut Hill Brewing Company,114,4.263158,,,,,,,,,
EUjqIw0cCJuNfgwJEdoQOQ,Johnny Carino's,114,2.342105,,,,,,,,,
5e6Kf-t6_6CxhZrtTDy-7A,LongHorn Steakhouse,114,2.482456,,,,,,,,,
68vO3osEXU00U5uLwsabPw,Odi's Mediterranean Kitchen,114,4.587719,,,,,,,,,
q39t6-a47CLf1RTyqu9CYg,Sake Cafe of Elmwood,114,2.824561,,,,,,,,,
AZJpX5slpbZUTU9INbwu0g,Nice Guys Bar and Grill,114,3.701754,,,,,,,,,
PdMXmOWDRHICAx6SLgu1dQ,24,114,3.45614,,,,,,,,,
P09fwcXyvf2GdvFnTMQWuA,Bellocq,114,4.210526,,,,,,,,,
KyxAss4DMrT_GMzcOLE2yg,Pho Can Tho By 1,114,3.973684,,,,,,,,,
aq26RY75PlTNsviW6wUC9A,Hooters,114,3.342105,,,,,,,,,
911_YbTsUrh_-tRchNkzJw,Eating Thai,114,4.447368,,,,,,,,,
K4I8PyxqI57ABlV_rn8PEQ,Guido's Original New York Style Pizza,114,4.052632,,,,,,,,,
neuEVClsC0wp6Hm9IXPu6Q,Sushi O Sushi,114,3.517544,,,,,,,,,
KHkOgc6G_K7jUiEUv9bB6A,Caravan Grill,114,4.403509,,,,,,,,,
aAXCHFWlmppo9HAxcK2NYQ,TamPiz,114,4.412281,,,,,,,,,
drN9odmKDpjN8HYCkRG7Ew,See Me Smile Dental & Orthodontics,114,4.078947,,,,,,,,,
#NAME?,Bullard's American Cafe,114,4.640351,,,,,,,,,
GAINPyM9n673GUgNkGBOcg,Spavia Day Spa - Moorestown,114,4.22807,,,,,,,,,
nVfkNZLElDdhqWcnaDPtPQ,Ruby Tuesday,114,2.719298,,,,,,,,,
mgTSVTF6wJGcdN1KWBjHVw,Taste of Italy,114,3.315789,,,,,,,,,
kV_Q1oqis8Qli8dUoGpTyQ,Ardmore Pizza,114,3.482456,,,,,,,,,
7w2mvWBmvY-49MmTxQ-OhA,Mood Indian Restaurant,114,3.692982,,,,,,,,,
qST239voJrcu7xxeF1r9cA,Blossom Nail Spa,114,3.929825,,,,,,,,,
niEm9LkcLOrvsDzjXD6WpQ,New Orleans Hamburger & Seafood Co.,114,3.684211,,,,,,,,,
7vvjAea3TM4vDIlsmtSv_Q,Verus Healthcare,114,1.359649,,,,,,,,,
WlQt5eBlsMeEKvuG4fP3kA,Primanti Bros,114,3.298246,,,,,,,,,
79cmm_bMkDWHaa7-OysIAA,Cantina Laredo,114,2.403509,,,,,,,,,
H_EmJ9Id0pnFw2poOH2OOw,Crazy Burrito,114,4.236842,,,,,,,,,
XKSYC2MNcqKGARbR21ADwQ,TGI Fridays,114,1.964912,,,,,,,,,
#NAME?,The Burg Diner,114,4.140351,,,,,,,,,
nXx6nOAqC0DqVCUObuUsMA,Lee's Hoagie House,114,3.087719,,,,,,,,,
LfbZwPNiLKnCUxRQAE2uWg,Tacos And Tequila ,114,3.649123,,,,,,,,,
5Y4HAjtn0c0TY0aX4XME6w,WingHouse Bar & Grill,114,3.201754,,,,,,,,,
ZXhTFMADU3v3hYzXJrz6fw,Bamboo Terrace,114,3.175439,,,,,,,,,
LHSTtnW3YHCeUkRDGyJOyw,Fries Rebellion,113,3.646018,,,,,,,,,
FfW6oIk-dKKDAmVqzPV78A,Outback Steakhouse,113,2.743363,,,,,,,,,
3LYKr4nbBVcNUlC4QelSfA,215 Get A Cab,113,1.823009,,,,,,,,,
Zn6WQQknlNtgiil0rNf9UA,Del Mar Gastro Lounge,113,3.504425,,,,,,,,,
Xo7fwCR-Qb_7zPdHdnzZgQ,Best Western Plus French Quarter Courtyard Hotel,113,3.946903,,,,,,,,,
RKy85-FSy7ubifr4gAHgjg,Earls Kitchen + Bar,113,3.415929,,,,,,,,,
vxHqkD2ZMcDefFh_hhRd0A,Cafe V-dal,113,4.469027,,,,,,,,,
WAiKFc7fEE6v9eJUzuQAqw,Bagelocity & The Soup King Cafe,113,3.858407,,,,,,,,,
cAMQGuopIJ8AgyeXciFNcw,Centerpoint Brewing,113,4.424779,,,,,,,,,
3UR6sAv6l4rtfSvTPTavFA,Jack's Donuts,113,3.973451,,,,,,,,,
mVB1bPARx9FnyAONp2PNkA,Pit Stop BBQ & Grill,113,3.725664,,,,,,,,,
M0NNxVaepbnGSHQEXyxt8Q,Chiarella's Ristorante,113,3.867257,,,,,,,,,
oK4108Qg_mAccEbRb41o1Q,Isabel,113,3.40708,,,,,,,,,
1165tVWCcxFvYoHT1-I2mw,Prime 108,113,3.707965,,,,,,,,,
Ey0t4U6yqtxCeMaGPf7GcA,Brummis - the German Taste,113,4.389381,,,,,,,,,
KNT8GXwskxgJsUKAXy1HPA,Fresco Pizza Grill,113,2.955752,,,,,,,,,
RpvHQvlEXLncQSoMF84B1Q,Andy's Diner,113,2.778761,,,,,,,,,
v1LfhgHi6oGSInDKwMdtFw,Same Same,113,4.061947,,,,,,,,,
aROWvF8ltWk6LLNO62haag,Biryani Bowl Indian Cuisine,113,4.061947,,,,,,,,,
WecgAHgzAPLOmM-6-Iga2A,Cafe Roma,113,3.185841,,,,,,,,,
U79sZPAAVH5HyfvIQPsnyA,JR Nails,113,3.911504,,,,,,,,,
cu68iaB-kpSefQ0pcAnqOA,Wicked Greenz,113,4.141593,,,,,,,,,
L7-PPe0fj-6U7qq31vjWnQ,Rincon Beach Bar,113,4.707965,,,,,,,,,
ISijWeb3TndvQRQwjHleMw,Pagano's,113,4.725664,,,,,,,,,
O-6k7VRRnwxwve_Zyb-a1g,Akira Japanese Restaurant,113,3.663717,,,,,,,,,
uDQgmudYDKiB6n4vwbEeDg,Chrysalis,113,4.433628,,,,,,,,,
uUVCDhsqJ0DbLsUWCf_EnA,Mike Piazza Honda,113,2.097345,,,,,,,,,
2-qIaZy7A6WWXSPfyX60eA,Percy Warner Park,113,4.690265,,,,,,,,,
uwVsjotoIE21G78LKwLXDA,Oronzo Italian,113,4.39823,,,,,,,,,
B4CTKkHbmbQAcnYlQlo18Q,Louis Vuitton King of Prussia,113,2.734513,,,,,,,,,
8W4w1sXXDER5ujjE-cuOFg,Teapioca Lounge,113,4.433628,,,,,,,,,
ZEd_RWWRVGqLlM5DUiXCeA,222 Artisan Bakery,113,4.40708,,,,,,,,,
8TSFMWwjeH1Tp7SQFE4FlQ,Fritai ,113,4.292035,,,,,,,,,
Uphv4I_AtsQbmD9jv7Slig,Creamistry,113,3.876106,,,,,,,,,
JXnatL1ALEIL-0JZbDitbw,Bistro 7,113,3.663717,,,,,,,,,
i03Bu6rZ1nqJ_5WTFBUGjA,IHOP,113,1.424779,,,,,,,,,
RExkEKehuvDzGDl26FXjsg,Peace Water Winery,113,4.504425,,,,,,,,,
HaQ1gzgyWJHwTIe1eS5NFQ,Kissho Sushi,113,3.973451,,,,,,,,,
jvsdP8Sm9z56xyrMXansbA,Bosnia Express Boex,113,4.681416,,,,,,,,,
5Md0YaxD5HiOoBmsnmIu7A,Brandywine Pizza,113,2.300885,,,,,,,,,
#NAME?,M2O Burgers & Salads,113,4.212389,,,,,,,,,
tzR6CHZNmnXzADX-SoM2sQ,Grapeline Wine Tours,113,4.840708,,,,,,,,,
yy66tqcGGWwjOdOdhtcrcw,IHOP,113,2.486726,,,,,,,,,
2pWQjLkIynlvTdgPGxINvQ,The Blind Tiger Cafe - SOHO,113,4.256637,,,,,,,,,
NHL1c_30iYXvJZcqEo6fwQ,Pal's Lounge,113,4.19469,,,,,,,,,
EgsjOdJcjl3Q-RgMiwQZXw,Costco,113,3.849558,,,,,,,,,
mVBdxD4POYvMwOYwmzfx_A,Clarke Automotive Systems,113,4.238938,,,,,,,,,
