CITY,BUSINESS_ID,NAME,TOTAL_REVIEWS,RN,,,,,,,
Huntingdon Valley,KzgI3kFHxYdf-l3e0U-mdw,Lemon Grass Thai Restaurant,211,4,,,,,,,
Huntingdon Valley,ygx4Pfk51sR4aFGDwv1xUg,The Allways Cafe,134,5,,,,,,,
Avon,M1HbLQgxYScBJhbZTRY3SQ,OPA!,367,1,,,,,,,
Avon,GCCWrGIxEYXaeq1orbKbtA,Cheddar's Scratch Kitchen,257,2,,,,,,,
Avon,MpkCQTOV6D3XGRPbtQPj5Q,Pho 36,248,3,,,,,,,
Avon,Y0FScnd6UD3g_tUfy2jWuQ,BJ's Restaurant & Brewhouse,227,4,,,,,,,
Avon,Tmmf74MfbNNFNvFNuavxrQ,Bangkok Kitchen Thai Restaurant,210,5,,,,,,,
Lemay,1V80UDX6vLcult-7NsQE4g,Mercy Urgent Care - Lemay Ferry Road,17,1,,,,,,,
Lemay,UQ0jqOj3e0Eqr1bd6bnL3g,Hardee's,16,2,,,,,,,
Morrisville,fOuWUIupxZlE5TQp9T_84A,Cafe Antonio,178,1,,,,,,,
Morrisville,h5gfKzxiUSbGkj9KLaREGA,Jahan Kabob,168,2,,,,,,,
Morrisville,_iMbkJx7AnLN9T2Kaf6I4w,Comfort Food and Kitchenette,113,3,,,,,,,
Morrisville,_Wwe33K98XMNbQN6z4s96A,Non Solo Pasta,107,4,,,,,,,
Morrisville,SA1kBystZZn8yYiQsjljYQ,Cafe Chorba,90,5,,,,,,,
"Nashville,",HbnG5lEE5NmwUwKURWQ6-w,Home & Apartment Movers,50,1,,,,,,,
Cumberland,Ih-mZYBB_8fzsj6QqvArTw,Dairy Queen Grill & Chill,18,1,,,,,,,
Cumberland,Zz8Fq463yHTAg9KXBrMb3g,Hardee's,8,2,,,,,,,
Cumberland,byPSaXuK8HwXsFqvt7MHAQ,FreeStyle Cupcake Bar,5,3,,,,,,,
Willingboro Township,KdmepBjShqm-8twsvA3Q7A,Gaetano's the Original,124,1,,,,,,,
Willingboro Township,4uDKV1p3sFt66gGNjx18YQ,Wok & Roll,10,2,,,,,,,
Willingboro Township,lkJki8fwC_RX9819nzfkCA,Supremos,9,3,,,,,,,
Haddon,wRsbuUsi8fMbj-cFE2He8A,Sun Cleaners,18,1,,,,,,,
Haddon,lI_8yiVqw00dtualzDWvdQ,Brew Your Own Bottle,16,2,,,,,,,
Devon,bdIdqfR3G_2MnAstYqQJgQ,Terrain Cafe - Devon,156,1,,,,,,,
Devon,aj3ESi3I6WNzGWp3j6OehQ,Pour Richard's Coffee,114,2,,,,,,,
Devon,Sr4w6zOQRPFiGILQ7esPHA,Bualoy Cuisine,99,3,,,,,,,
Devon,VGFQZ1BJzA-zE24bSwlb6A,The Black Cat Cafe,96,4,,,,,,,
Devon,8usO-H5uFTzlISfGZN8rSg,Devon Donut & Bagel Company,89,5,,,,,,,
Exton,cX1VH_vpqGoLrio4sV9xcA,Ron's Original Bar & Grille,403,1,,,,,,,
Exton,t0Qyogb4x--K9i5b0AoDCg,Taco Maya,338,2,,,,,,,
Exton,6YVzV8cIn28pOPmXoQra1g,The Pour House - Exton,331,3,,,,,,,
Exton,BExY73aONudcKtgLlHfMbQ,Delta Auto Protect,322,4,,,,,,,
Exton,lTlii3QHEVvsagPGsCtu9w,Han Dynasty,321,5,,,,,,,
Unionville,qxBaXbrXManP31ytCxS2Lw,Hood's BBQ,91,1,,,,,,,
Unionville,59JpYjwb0GcL_iOG3eqD9A,Catherine's Restaurant,67,2,,,,,,,
Unionville,9Cltl_7ljQJIvK5XkzVd5Q,LaMancha Animal Rescue,26,3,,,,,,,
Unionville,SLfImlmwJaSL5qwgzWrscQ,Foxy Loxy,17,4,,,,,,,
Chicago,PbxGUBMCnQydOwAu4FAzNA,North Avenue Collective,12,1,,,,,,,
National Park,2iRMSBYN8F51N7znXEu4TQ,Pats Select Pizza | Grill,36,1,,,,,,,
National Park,oPUw1KZbcihMtj6mwuzo8g,Red Bank Battlefield,26,2,,,,,,,
National Park,7puvcXMl2qyrqudvYR3Q8Q,Coconut Grove Dockside Clam Bar,20,3,,,,,,,
National Park,3AsYaqAtggpwfgQf-12LAA,Steve's Pool Service,9,4,,,,,,,
National Park,LXpzCk0m_KhAiC_QV3s6uA,Picasso's Pizza,6,5,,,,,,,
Indianapolis,UFCN0bYdHroPKu6KV5CJqg,The Eagle,2312,1,,,,,,,
Indianapolis,ReV4Q3rEJ8neicQPc6pC0w,St. Elmo Steak House,2079,2,,,,,,,
Indianapolis,S_jfDqc2TUhkraTpeZgqjg,Bakersfield,1689,3,,,,,,,
Indianapolis,teFjQxUqT8c-yxQdoILDVQ,Nada,1663,4,,,,,,,
Indianapolis,8yR12PNSMo6FBYx1u5KPlw,Bru Burger Bar - Indianapolis,1658,5,,,,,,,
"Saint Petersburg,",GQ3aEHXAuGPx5E8AsVaMeQ,Encore Air,14,1,,,,,,,
ClearWater,wcBOg5Q2-2HjFdO4RPWO3A,uBreakiFix,45,1,,,,,,,
Penn Valley,XWwFIcTrQ5Bcb47eEfKU9Q,Chloe Nails & Spa,17,1,,,,,,,
Penn Valley,7VqoQYiScsAi7p_YIiDmzg,Advocare Main Line Pediatrics,16,2,,,,,,,
Penn Valley,XyBGgMQnWTim-3yDua1VFQ,Montgomery Chiropractic,11,3,,,,,,,
Penn Valley,UVLRRN5Djbaob5Mu6TX-PA,"M Morse Michels, PC",10,4,,,,,,,
Penn Valley,5sOia99QTLrH3GSnMK50tw,Michael's Nails,6,5,,,,,,,
Pine HIll,XzPt_1iy2zAwWtSORpkm8g,Ms. Sweetea's Comfort Food Cafe & Southern Bakery,59,1,,,,,,,
Laurel Springs,fkAxNJoDJTAJU5x9xfCUnQ,Tori's Bistro,123,1,,,,,,,
Laurel Springs,2Ad94NTHrjb9R8BXYUaKUg,Jack's Donuts,98,2,,,,,,,
Laurel Springs,ae41JbejtvTevP8pg6_Scg,Rush Hour Moving & Hauling,47,3,,,,,,,
Laurel Springs,nzGLilEUbOZkOyFzuQTAsQ,Seymour's Watch My Smoke BBQ,41,4,,,,,,,
Laurel Springs,ostgbmaf36hOicxyl71sPg,Coppola Pizzeria,38,5,,,,,,,
Chattanooga,8-zvK0ciYM5EBsDXKINYvQ,St Pete Records,7,1,,,,,,,
Maple Shade,vP6BGF8IqbXlLQiDP5n6dA,Yokohama Japanese Restaurant,410,1,,,,,,,
Maple Shade,5KS5b5-ip8znhJS_CYdzeQ,Iron Hill Brewery & Restaurant,403,2,,,,,,,
Maple Shade,LyNFIjzSpEWzmfN3Fk5f4w,The Melting Pot,192,3,,,,,,,
Maple Shade,QngStfPHmaGUvqK1ZOQ2zA,P J Whelihan's Pub + Restaurant - Maple Shade,175,4,,,,,,,
Maple Shade,UYDFNziNUAw6F05vXUqGXQ,Tacconelli's Pizzeria,137,5,,,,,,,
"Haverford,",6xpNLu1Ln4VM9c3tRpL3Zg,Cameo Water Wear,6,1,,,,,,,
Trinity,X6ZkbbAwCcz-ML1iihsszw,Craft Street Kitchen Trinity,666,1,,,,,,,
Trinity,w2aRLfmCtvtuHIexk08gYA,Zim Zari,466,2,,,,,,,
Trinity,pgO-fORYt4nb5Tj0x1F_aQ,Bonefish Grill,167,3,,,,,,,
Trinity,Gm2t6tXjy0mNudBFsBxeJA,Havana Dreamers Cafe,148,4,,,,,,,
Trinity,7rpXcp5qU2HvKW5fi7hshg,Grille 54,147,5,,,,,,,
Landsdale,VjDJV7FrrgRnOauV86NTYw,Starbucks,5,1,,,,,,,
Washoe Valley,m7aqXB_NjAFBP6-nT65bjQ,Chocolate Nugget Candy Factory,96,1,,,,,,,
Washoe Valley,ct7H_YQ-FbgX7UJZH9jW6Q,Davis Creek Regional Park,27,2,,,,,,,
Washoe Valley,4eMATCKsEN5-SLhvien9Qg,Canine Rehabilitation Center and Cat Sanctuary,9,3,,,,,,,
Washoe Valley,RDbW7TB_Cl2mkJXBgwJWAw,Custom Floor Care,6,4,,,,,,,
Shady Hills,1CdtW73ApCOw0-cBcXWB1g,Juan Sanchez Tree Service,8,1,,,,,,,
Shady Hills,8Y9JqxkDeGPdKelXWskUOg,Mobil,6,2,,,,,,,
Lula Lula,bw90rjFL02A_8rVE34m5Lg,Cosmetic Solutions,19,1,,,,,,,
Warminster ,qoCT7RlLwxpTLd4RDptvpQ,Knk Nails & Spa,13,1,,,,,,,
Warminster ,jJ-8Ar8vW22D_dv2x_CqDA,Phil Parkinson Plumbing,9,2,,,,,,,
Haverton,3SSnC5OOoKcc9NbBGN_Otw,Jiffy Lube,30,1,,,,,,,
Mulberry,zTHNgXpJ765RFDMnGA3ZuA,Family Fence Company,153,1,,,,,,,
Beech Grove,U_CPE89D6CtBbcPjGn1mSA,Napoli Villa Italian Restaurant,123,1,,,,,,,
Beech Grove,foK7hBAyuAnVAsMylbUAjA,Auto Nerd,36,2,,,,,,,
Beech Grove,hc_Y4nxyM2RUErsOcox9_g,Mom's Family Restaurant,34,3,,,,,,,
Beech Grove,1lfdGVWWzrJMbpxfZWBVPg,Beech Grove Bowl,32,4,,,,,,,
Beech Grove,1ySb0EDc_DEiFwcyYbIdXA,Rustic Root,32,5,,,,,,,
Sparks NV,5cuZ9R427lTG6cFfSOdWpA,An Epic Salon,109,1,,,,,,,
Norwood,Gn_e8TJFSMcV1rzklJ9gLA,Erin Pub,164,1,,,,,,,
Norwood,BziQ-mw49FSOxtyShzpYrg,Studio One Tattoo,38,2,,,,,,,
Norwood,g2j8A2MA110_IruGFoSpOA,Daddy Cooks,32,3,,,,,,,
Norwood,gkOSWr5ae8sC-FVHnpGGCg,Perfect Paws Dog and Cat Grooming,19,4,,,,,,,
Norwood,J40yh-PlRJQloNzHnd-BNQ,Daisy's Delights,17,5,,,,,,,
Perkasie,ol55TE2I5MFbhmRpTHzlVg,The Perk,207,1,,,,,,,
Perkasie,Q8AUWao-MDKhhvd6ncqoxA,Maize Restaurant,166,2,,,,,,,
Perkasie,yiaCtwtl9xrsQtVwB96krQ,Country Place,111,3,,,,,,,
Perkasie,k9CwhDTFoInTVUvmvYKZPg,Hawkeye's Country Tavern,106,4,,,,,,,
Perkasie,EzWiYz_ANhteOHFrm-0pIA,Skydive Philadelphia,93,5,,,,,,,
Santa Rita,bXgsagWLMCOSARhkHn3Ilg,About ME Hair Studio,8,1,,,,,,,
New Jersey,4yxfM1YN5f8s37EHAahfGA,Holiday Skating & Fun Center,11,1,,,,,,,
Nashville,GXFMD0Z4jEVZBCsbPf4CTQ,Hattie B’s Hot Chicken - Nashville,6160,1,,,,,,,
Nashville,1b5mnK8bMnnju_cvU65GqQ,Biscuit Love: Gulch,4247,2,,,,,,,
Nashville,VAeEXLbEcI9Emt9KGYq9aA,The Pharmacy,3105,3,,,,,,,
Nashville,C9K3579SJgLPp0oAOM29wg,Peg Leg Porker,2909,4,,,,,,,
Nashville,oIH5YWPy_g61YXM6R900Wg,Puckett's Grocery & Restaurant,2794,5,,,,,,,
LOWER MERION,WXjRpaHsXDoL6bVhpB5ysA,Fellini Cafe,37,1,,,,,,,
BOISE,MUBVBXqlxwKUAhfvMR5Bxg,Blimpie,5,1,,,,,,,
Wycombe,ZngsxFOi6nobpDSjPigJ9A,Wycombe Publick House,86,1,,,,,,,
Hilltop,2RxpHCW6eOx2dvuCMvzr2w,Dawn's Deli,28,1,,,,,,,
Mascoutah,vpCzO_nbcZ2RAc1rg3Bttg,Roemer Topf,85,1,,,,,,,
Mascoutah,Zre4lF64SV-apIpCx8REvw,Mascoutah Steak House,52,2,,,,,,,
Mascoutah,IFavC_7hn2ohUWU2WZqD7w,Huddle House,43,3,,,,,,,
Mascoutah,MzO9RaKC0lYrBUbao4TdZA,Jefferson's Restaurant,41,4,,,,,,,
Mascoutah,x1lih3QXOz3rdRJBKoHMbw,MidAmerica St Louis Airport,38,5,,,,,,,
Harvey,S6za38QmbFX9pAOK0E_yFA,Copeland's of New Orleans,282,1,,,,,,,
Harvey,0ZUPM643ZMhOoE7svE8NDg,New Orleans Food and Spirits,268,2,,,,,,,
Harvey,GtWSpGm3-si4ejOJu07dHg,Texas Roadhouse,204,3,,,,,,,
Harvey,a-0vg8_ndXJ3GyAgL_OmQg,China Doll Restaurant,179,4,,,,,,,
Harvey,bmq7tvQ3Qbmg9Jpw4E4VFQ,Zea Rotisserie & Bar,177,5,,,,,,,
Fairless,5LHyhSSgO5j1zjucDcjVeQ,Artistic Imagery Inc,6,1,,,,,,,
Temple Terr,3Pjvw7oOjjfH_YuH2vMD5w,Zorba,7,1,,,,,,,
Skippack Village,Jk2UFmtR6CQO0EIy8RLtyw,Basta Pasta,137,1,,,,,,,
Skippack Village,9A8AuBfUNyWdQRTRjIlpzA,Skippack Village Italian Market,85,2,,,,,,,
Skippack Village,idB1HrcFBoI6M4ZP90RGkA,La Villa Mexican Grille,30,3,,,,,,,
Skippack Village,54HLqEsg7GM0DCJm6dNSCg,The Grand Fromage,23,4,,,,,,,
Waterloo,RF2SocELaoYkXnZhxRcX0g,Gallagher's Restaurant,166,1,,,,,,,
Waterloo,01QBBeOrR3shusGKtsJNQQ,Casa Romero,79,2,,,,,,,
Waterloo,U6gIIjgzLZ-WlpN-SZ2nyQ,Hopskeller Brewing,62,3,,,,,,,
Waterloo,3WDy7uo8g3bR_4IyYLXtWg,Bean Tree Cafe,55,4,,,,,,,
Waterloo,e3gkrTdc-Hu1kOZfWXCY9w,JFires' Market Bistro,47,5,,,,,,,
Tucson ,OnMbuZtEOeTfDOeQprUUkQ,Stephen The Spectacular,53,1,,,,,,,
Tucson ,kAfD6UH02XhNKpKcbHpzqA,Sunbelt Rentals ,6,2,,,,,,,
Lower Gwynedd Township,yfgarcllSyGFg6r4F3zMng,Born To Run,18,1,,,,,,,
Lower Gwynedd Township,CeyQ-GPrDrriRFVL-9xy_w,Canine Country,10,2,,,,,,,
Lower Gwynedd Township,iNsiCRlMvO6VXHSPq9esuQ,Suburban Cryotherapy,5,3,,,,,,,
Spring City,pqmpsRtNxntXcCfkExPvmA,Pennhurst  Asylum,200,1,,,,,,,
Spring City,BGeiXQA2_0IwP-vBNuv7wQ,El Rincon Criollo - The Latin Corner,78,2,,,,,,,
Spring City,4PRhi-UMgAOlBjU36PYBqQ,Spring Ford Diner,62,3,,,,,,,
Spring City,AQmW8ZREbg8ZS0AjkARDig,Mayflower Chinese Restaurant,54,4,,,,,,,
Spring City,D_lE51Tqc41pzcTedWTc5A,Tuned Up Brewing,35,5,,,,,,,
Arrington,NwLp9XpVTP7epVzqANwEMQ,The Barn at Sycamore Farms,10,1,,,,,,,
Arrington,52xEri-W_5oLo3gxT1Thzw,New Approach School for Jewelers,5,2,,,,,,,
Brentwood - Cool Springs,3FaqKhOlBLDveCWTI8mdSg,Batteries Plus Bulbs,20,1,,,,,,,
Delaware County,s-A1_pxGRYL2x4gONVzvFA,Easy Rider Repair,13,1,,,,,,,
Pipersville,9WV05QIvKDnYF2ljNfRWig,Plumsteadville Inn,175,1,,,,,,,
Pipersville,KMAuVf2JNrZZJRhZsl5X0A,Historic Piper Tavern,65,2,,,,,,,
Pipersville,laqCluTmC5pDvbEkUkbWHg,Cactus Grill,60,3,,,,,,,
Pipersville,wnucEo99Xv80lLKLybkq3w,The Oaks Family Restaurant,53,4,,,,,,,
Pipersville,Azdaj_-uBkCbU6zlOW_Ltg,Groveland Grill,48,5,,,,,,,
Gwynedd,HG7K0in4lGJa_LRHCqwvkg,William Penn Inn,282,1,,,,,,,
Gwynedd,pGrer2c_tJ2ykTfs64t8JQ,The Sumney,74,2,,,,,,,
Delran Twp,BIOU7gSGgNJQSd72_qe6Tw,Wawa,6,1,,,,,,,
Broomall,hYs3ioWpQr-WwV9nRD5lAg,Apple Walnut Café,187,1,,,,,,,
Broomall,bVwshpRymmsAGlmXTj-bGA,New Leaf Chinese & Japanese Cusine,187,2,,,,,,,
Broomall,EVkUOkQgnhPzuvfmAZh0rQ,The Original Thunderbird Steakhouse and Catering,186,3,,,,,,,
Broomall,5c-iWlhkP5wtgUyGle6DGg,Freddy's Frozen Custard & Steakburgers,169,4,,,,,,,
Broomall,6cgRypqE8SwtgR4taU2LMg,Rize Pizza,139,5,,,,,,,
Belleair Beach,m8rWRYTmZ360NNe1DAYe6Q,Belleair Beach,20,1,,,,,,,
Belleair Beach,rw859xd23iOadhwCIu6lkA,Belleair Beach Resort Motel,18,2,,,,,,,
Belleair Beach,OeOdt-96KEow2S54BZ7SDA,Belleair Beach Club,13,3,,,,,,,
Glenside,gpYBhnTk4KzvvH83TsZiQg,Humpty's Dumplings,310,1,,,,,,,
Glenside,F9N4o6uuocwm3lPkhmK3yQ,Nagomi,234,2,,,,,,,
Glenside,WL-0PLW5IzdnyUHGmiOrgQ,Keswick Tavern,170,3,,,,,,,
Glenside,0rVp5KwX0knbSEgGHKug2Q,The Comet Bar & Grill,169,4,,,,,,,
Glenside,VeI2ipPWyFCsUMU_fnP8qQ,Roberts Block Restaurant & Bar,169,5,,,,,,,
Holmes,BCBqZt5BKLnLhzzepnEvHw,Panda Asian Fusion,108,1,,,,,,,
Holmes,sV69wy5grX8MAug1gkUKYA,Pat's Pizza & Pasta,48,2,,,,,,,
Holmes,5KS3M88plWCZczACeDRecg,Ambiance Nails organic spa,47,3,,,,,,,
Holmes,1j7Y1eek07NRv_SkBOJFgA,The Ridley House,45,4,,,,,,,
Holmes,3h9MzZIV-aSOGSB5B32aTw,Sonic Drive-In,44,5,,,,,,,
Crum Lynne,NE590m65FBkk8FPRVOHoPg,Zac's Hamburgers,21,1,,,,,,,
Crum Lynne,qCvCK8hVxAuuWwkBp_JE4A,Sciarrino's,17,2,,,,,,,
Crum Lynne,zkLOOQGkOVsSoEQM6HhHlg,TransUnion Consumer Solutions,15,3,,,,,,,
Crum Lynne,g1WAnrt5KhXJxub1lX3zMw,Jansen Tree Experts,10,4,,,,,,,
Crum Lynne,DTDI1TnM8sexc8aOa6Y1OA,Cornerstone Automotive,8,5,,,,,,,
CLEARWATER,vQrmnpZfqfMdQ3c4hmGbdQ,IHOP,66,1,,,,,,,
Palmetto,xrYL3EjqPjPTaN6lAEb2Pg,Sea Hut,169,1,,,,,,,
Palmetto,1SS-Md_O5OfmXxVtJBGz-Q,Corporate Ladder Brewing,49,2,,,,,,,
Palmetto,nXOpWpVADGm7yTmqTlOA2A,Popi's Place III,48,3,,,,,,,
Palmetto,IK6-r9MCwj2NUsmnzx5hHg,TK Grill & Barbeque,39,4,,,,,,,
Palmetto,HQIdZoPWQFFUpwfFHModtg,Doug's Hourly Muscle Movers,31,5,,,,,,,
Newport,Uz4ezmjEr2SawQL3zRcoZQ,Dom's N.Y. Style Pizzeria,85,1,,,,,,,
Newport,ucDPodtTLX7LHZnigGRa4Q,James Street Tavern,40,2,,,,,,,
Newport,hcgegygYMYG2E4YScdfEVw,Cindy's Glass Tinting,22,3,,,,,,,
Newport,DGDu4lrpD7COz3A3vC3RSw,TruGreen Lawn Care,21,4,,,,,,,
Newport,wBd4P7UkLzbi7NU0DT13pw,The Gutter Guys,21,5,,,,,,,
Mount Laurel Township,qUHaTDZlzjPXSvXrLk66mw,Rai Rai Ramen,205,1,,,,,,,
Mount Laurel Township,6jgRI0lDt48CY8j1GAGuKQ,Red Bank Veterinary Hospital Mount Laurel,90,2,,,,,,,
Mount Laurel Township,WfGXVT-WOgDymYv_kL28GQ,Vanessa Cafe Restaraunt Pizzeria,15,3,,,,,,,
Mount Laurel Township,B8g_LoLP1mP9Xl3ec-HVUw,Freedom Mortgage,12,4,,,,,,,
Mount Laurel Township,VoTfxtLmKEsW6LM5SJNJ-A,Mount Laurel Heating & Cooling,10,5,,,,,,,
Bear,8l4ZOvZ42wbf0TNdjiMGVA,Delaware Moving & Storage,24,1,,,,,,,
Bear,fNHaN7gjh7yO2olNBPu0Zw,Tai Chi Spa,13,2,,,,,,,
Bear,JrBMsLddiDZqzF4K6ypqag,Animal Veterinary Center,11,3,,,,,,,
Bear,jl3UwBoO-MHuv_XTeDfOLA,School Bell Apartments,7,4,,,,,,,
Bear,y2uo8PziYzGkJBChsiOaYA,Christiana Meadows,5,5,,,,,,,
Huntingdon Valley PA,sCUIr5-PCkg2KmS0ymftkQ,Liberty Tree Service,5,1,,,,,,,
Essington,tmOAC2OaGNGwxl_ot05Mlg,Smart Park,174,1,,,,,,,
Essington,8tOXw_sIzLab5r7fAF_U4w,Monaghan's Irish Pub,169,2,,,,,,,
Essington,ZRRKFS5ih1idvycC0PlXOg,Romano's Pizzeria,154,3,,,,,,,
Essington,lLU37zhx2k9YGPzV30cNnA,Wyndham Garden Hotel Philadelphia Airport,147,4,,,,,,,
Essington,zH1l400BgQAWJVWeulCUWQ,Park & Jet,141,5,,,,,,,
New Whiteland,DkytJmoDNF4OSUlLkN02YQ,Scoops & Treasures,16,1,,,,,,,
New Whiteland,-4IoP43clvfZPjRlXu2LLA,Whit's Inn,15,2,,,,,,,
New Whiteland,iq-ST5E57wVE2pMj_Y3UBw,Hardee's,8,3,,,,,,,
New Whiteland,RqwoIHg6kUlWXGEh2N428A,Ray Skillman New Whiteland,7,4,,,,,,,
New Whiteland,eWAE5rzN3RHUj66_eBL00Q,Taco Bell,6,5,,,,,,,
Mantua Township,MoGU-tpzGbiA8HIwJ5wgoA,Salsa Fresca,73,1,,,,,,,
Mantua Township,nrkJ9yY915jq3LjWywkruw,Devour Desserts,37,2,,,,,,,
Mantua Township,Aax6spvTbzGJeHPRWdggVg,Wine Warehouse Mantua,10,3,,,,,,,
Mantua Township,x8VVWemFU-rq_It4QMT22w,Orbit Energy & Power,9,4,,,,,,,
Mantua Township,yNra5At1H1Yet9PoynldXQ,La Moda Nails,8,5,,,,,,,
telford,1JQT4aQUBo-syiuAFdNhig,Hammers Moving & Storage,9,1,,,,,,,
Westmont - Haddon Towsship,UMkxsBxze3nDpi3ogakw2Q,Kitchen 233,10,1,,,,,,,
Secane,iwlPkTBb2CtjD0oe-baXnA,Imperial Pizza,79,1,,,,,,,
Secane,_IpCoSyXJG4eGuYy7sWfqQ,Stinger's Restaurant and Bar,47,2,,,,,,,
Secane,QpZJBuN209QTKuKSCOHT1w,Hidalgo,39,3,,,,,,,
Secane,NcxHN-ZXivqorQwpl11tOA,Train Stop Restaurant,30,4,,,,,,,
Secane,ARMErYHm0lfJA6cg-UsfQA,Secane Pizza,19,5,,,,,,,
Fairview Heights,Kfaq9cuyeXHkzWwL39jUWw,Lotawata Creek Southern Grill,568,1,,,,,,,
Fairview Heights,KS7dLySzzZNC8q1Y_WIo8A,Shogun Japanese Steakhouse,203,2,,,,,,,
Fairview Heights,2Z5rz2PqzkNTkfLb44TUSA,Agostino's Restaurant and Bar,198,3,,,,,,,
Fairview Heights,oo54fNfXC7IkxwpeoPE15w,Taqueria Olvera,196,4,,,,,,,
Fairview Heights,IS0B5nLJPluVT8NwGgospA,Cheddar's Scratch Kitchen,189,5,,,,,,,
Limerick,f0-cC5OUb-O-HHPvrs5Ang,Craft Ale House,246,1,,,,,,,
Limerick,8ZLaJ0IpIdzaPcF05BThIw,Limerick Diner,180,2,,,,,,,
Limerick,QYni15AsaQ8F20jEkVcA7g,Piazza Presto,116,3,,,,,,,
Limerick,iIDbq7oqKOHe7kgouWmGIQ,Penny's Pizza,74,4,,,,,,,
Limerick,AV5nxZP-2cYv0YZO4jX_dw,Tio Mexican Restaurant,58,5,,,,,,,
Yardley,23qa5SsahSsVhqAVmX6aow,Vault Brewing,664,1,,,,,,,
Yardley,LaEnUeazBtFdu8_IJlH97w,Carlucci's Grill Yardley,455,2,,,,,,,
Yardley,1MVMKUvZfWwIqkhxP3rYvQ,Indian Garden,382,3,,,,,,,
Yardley,RQTRnBmDXXNWiM1-1LEqWg,Charcoal,350,4,,,,,,,
Yardley,yksAB6aQXfNRrZM0jTxyOA,Yardley Inn Restaurant & Bar,296,5,,,,,,,
Woolwich Twp,2y_CdkxEOJEJGyJApfCYpA,Rode's Fireside Restaurant & Tavern,111,1,,,,,,,
St. Pete,jv0krwTiojHqSeyTuWHh2A,Woof Gang Bakery and Grooming St Petersburg,53,1,,,,,,,
Moorestown-Lenola,D7yCsYnGaqUv_4pGSlcYEA,La Rosa Chicken & Grill,9,1,,,,,,,
Moorestown-Lenola,fyscCJ4VnpZLEYF_rBE-vA,Barnes & Noble,8,2,,,,,,,
Bellefonte,tkyGbszNAP2w0VwNTi48qQ,Rita's Italian Ice,9,1,,,,,,,
Bellefonte,SKOdhc__YfdDFwx213A_HQ,Bellefonte Arts,6,2,,,,,,,
Bosie,5eQc7ppFeFrbKQm29ZHLIw,Bruneel Point S - Boise,13,1,,,,,,,
Bosie,nro3uTkuqWDxznkc0HBOow,Bruneel Point S - Boise,8,2,,,,,,,
Green Valle,ejOnSr_L0JGHK7_Km7UNCw,Supercuts,11,1,,,,,,,
Williamstown,E7pGpkLw7i73oeuf8tvJog,Cinder Bar,211,1,,,,,,,
Williamstown,Ry4DhnYDzEnPAWMKVnM-Rw,Peter's Diner,157,2,,,,,,,
Williamstown,3Vd57ANDvkfct_4tWMItZg,Kims Restaurant,121,3,,,,,,,
Williamstown,5oZAv6_X_1jCoHZ1ozc_QA,Pho City,103,4,,,,,,,
Williamstown,54FdbbctoHAjrd9HNcqIJA,Library IV,82,5,,,,,,,
Bennington,g0fYqQRRKmYIfChE4jMLsg,All Service Citgo,10,1,,,,,,,
MADISON,#NAME?,Sonic Drive-In,12,1,,,,,,,
Glassboro,rZovLZwbox_O2Qk9x7Uuew,Landmark Americana Tap & Grill - Glassboro,183,1,,,,,,,
Glassboro,qiZ60gI5LCzhkW59cmrFoA,Italian Affair,160,2,,,,,,,
Glassboro,K_VSVOzM49dfPWMwuysSmA,Angelo's Glassboro Diner,137,3,,,,,,,
Glassboro,16zHT7zp6K9IEQZ1oW6xXg,PB's Diner,123,4,,,,,,,
Glassboro,AYx_fO1tdHWIqy6jtVXWaA,El Mariachi,116,5,,,,,,,
East Lake,KfkZSWv__FwhFDz-IGUTSQ,Women's Care Florida,6,1,,,,,,,
St  Louis,tcnXO16nGdIvM0EfaHXGPA,Studio 16,23,1,,,,,,,
St  Louis,E5oBD6YZHLIKRchbfZikXA,Marmi,6,2,,,,,,,
St  Louis,6j1EjShckP1OpughajE1oQ,Element St Louis Midtown,5,3,,,,,,,
West Chester,fGYnHzFr1z2kv7bPRW6VMA,Limoncello Ristorante & Caterers,494,1,,,,,,,
West Chester,bncTqUdA8ZPcUkDDmUbqyA,Iron Hill Brewery & Restaurant,369,2,,,,,,,
West Chester,0-pY7oEuTT6j9fa1k-YBnw,Roots Cafe,318,3,,,,,,,
West Chester,AQnHRUKqYb8ovUTmLKyJAg,Mercato Ristorante and Bar,295,4,,,,,,,
West Chester,nb4q4rKYdtgH6I8Mbm93VA,Rai Rai Ramen & Hawaiian BBQ,287,5,,,,,,,
New Orleans,_ab50qdWOk0DdB6XOrBitw,Acme Oyster House,7673,1,,,,,,,
New Orleans,ac1AeYqs8Z4_e2X5M3if2A,Oceana Grill,7516,2,,,,,,,
New Orleans,oBNrLz4EDhiscSlbOl8uAw,Ruby Slipper - New Orleans,5264,3,,,,,,,
New Orleans,iSRTaT9WngzB8JJ2YKJUig,Mother's Restaurant,5254,4,,,,,,,
New Orleans,VQcCL9PiNL_wkGf-uF3fjg,Royal House,5146,5,,,,,,,
Perkiomenville,bSs7HBHJEq-zC18wBLYu_w,Whitetail Disposal,69,1,,,,,,,
Perkiomenville,r4oV3EWnJX-1hjhNcKMI7w,Ortino's Northside,32,2,,,,,,,
Perkiomenville,2VGO0CW4dlwH7eZUbvPiQQ,A'Dello Vineyard & Winery,25,3,,,,,,,
Perkiomenville,HPpKVvBT-2EeWNdy9cIjqA,Bus Depot Discount VW Parts,20,4,,,,,,,
